,bearing,cruise,dx,latitude,longitude,month,station,year
2394,-30.185163208921484,169.0,38.12339538176564,54.51999999999999,-54.74099999999999,5.0,27.0,2006.0
2395,-31.065662556280877,169.0,31.57897772685184,54.76300000000003,-54.487,5.0,33.0,2006.0
2396,-31.264410414478537,169.0,24.6075331759463,54.952,-54.287000000000006,5.0,37.0,2006.0
2397,-29.12567329591376,169.0,20.12420251686985,55.11000000000001,-54.13300000000001,5.0,41.0,2006.0
2398,-29.177195984456812,169.0,19.62438259433801,55.264,-53.981999999999985,5.0,46.0,2006.0
2399,-113.68772467497676,169.0,0.2767572274005611,55.26300000000003,-53.97799999999998,5.0,47.0,2006.0
2400,-28.61440551093404,169.0,19.89824994306271,55.42,-53.827,5.0,56.0,2006.0
2401,-30.080120424352362,169.0,24.434979850991045,55.609999999999985,-53.631999999999984,5.0,61.0,2006.0
2402,-29.60067831595951,169.0,29.954244922359393,55.84400000000003,-53.39499999999999,5.0,67.0,2006.0
2403,-28.58088454490734,169.0,35.11263772003131,56.12100000000001,-53.12400000000002,5.0,75.0,2006.0
2404,-30.48604155329451,169.0,53.780154686094214,56.537000000000006,-52.67899999999998,5.0,81.0,2006.0
2405,-151.12699256919765,169.0,0.12697896803322442,56.53600000000003,-52.677999999999976,5.0,91.0,2006.0
2406,-29.914800196141837,169.0,53.98103116818749,56.95599999999998,-52.234,5.0,92.0,2006.0
2407,-29.47206072367113,169.0,53.613531133792826,57.375,-51.79400000000001,5.0,102.0,2006.0
2408,-29.872642734906318,169.0,54.60482902267783,57.799999999999976,-51.335000000000015,5.0,113.0,2006.0
2409,-30.189483674060877,169.0,54.26758413481439,58.221,-50.869000000000014,5.0,125.0,2006.0
2410,133.50708448712038,169.0,0.807518076504795,58.21599999999997,-50.879,5.0,135.0,2006.0
2411,-29.37550291716119,169.0,54.847688343067205,58.64499999999999,-50.413999999999994,5.0,136.0,2006.0
2412,-29.368394340874932,169.0,54.077034201024276,59.06799999999999,-49.95000000000002,5.0,144.0,2006.0
2413,-29.800334729802746,169.0,53.28531304851055,59.48299999999997,-49.481,5.0,153.0,2006.0
2414,-29.707432119870706,169.0,64.42548500353361,59.98499999999998,-48.907000000000004,5.0,167.0,2006.0
2415,-29.9975332147341,169.0,39.349800288388785,60.29099999999997,-48.54999999999999,5.0,181.0,2006.0
2416,-77.35930078753026,169.0,0.5082735388235369,60.292,-48.54099999999997,5.0,190.0,2006.0
2417,-29.624745790461613,169.0,19.970381872105733,60.44799999999999,-48.361,5.0,191.0,2006.0
2418,-28.398670793637695,169.0,15.050500747838193,60.56699999999999,-48.230000000000004,5.0,194.0,2006.0
2419,43.34294027466549,169.0,40.975910064774624,60.83400000000002,-48.74900000000001,5.0,196.0,2006.0
2420,118.39750251719754,169.0,26.955928919678325,60.71800000000001,-49.185,5.0,198.0,2006.0
2421,-133.8758732143094,169.0,55.827943230566376,60.36800000000002,-48.45299999999999,5.0,200.0,2006.0
2422,149.460522510302,169.0,24.376307869041728,60.17899999999998,-48.677000000000014,5.0,204.0,2006.0
2423,-172.91231862241784,169.0,0.448204245403587,60.174999999999976,-48.67600000000001,5.0,211.0,2006.0
2424,179.87959999285152,169.0,722.4347748548087,53.677999999999976,-48.69899999999999,5.0,212.0,2006.0
2425,114.58415536753263,169.0,58.610982833763586,53.45600000000001,-49.50400000000001,5.0,218.0,2006.0
2426,-173.2079471464026,169.0,0.5599036164329324,53.451000000000015,-49.50300000000001,6.0,222.0,2006.0
2427,115.59075806917012,169.0,56.01313051323479,53.231,-50.26199999999997,6.0,225.0,2006.0
2428,115.49810058557954,169.0,57.971148749620625,53.004,-51.04399999999999,6.0,228.0,2006.0
2429,115.7805888139323,169.0,41.846042215595354,52.83899999999998,-51.60500000000001,6.0,229.0,2006.0
2430,114.22407074258335,169.0,29.091423900125903,52.731,-51.99900000000002,6.0,233.0,2006.0
